3,1.0395,0.92174,1.2197,0.2863,0.78553,0.69533,0.98934,0.99694,0.89461,0.97696,1.2197,1.2197,1.0245,0.86191,1.071,0.31593,1.2007,1.2197,1.0047,0.82351,1.1979,1.0245,1.0388,0.98966,1.071,0.78449,0.79883,0.89237,1.2197,0.8333,0.97469,0.71028,0.77953,1.1979,0.48935,0.9456,0.70796,0.61333,1.2197,0.9456
0,1.2599,1.1637,1.5438,0.90741,1.0613,1.107,1.0683,1.0923,1.1294,0.98136,1.5438,1.5438,1.4573,1.0234,1.3539,0.62811,1.1436,1.5438,1.1061,1.0196,1.3117,1.4573,1.238,1.1802,1.3539,0.95902,1.0612,1.2691,1.5438,0.99702,0.97674,1.1299,1.1984,1.3117,0.93552,1.193,0.9159,0.97701,1.5438,1.193
2,2.7527,2.6789,3.4378,2.2543,2.3955,2.4654,2.7174,2.7699,2.5911,2.1319,3.4378,3.4378,2.8852,2.2428,3.015,1.6123,2.7173,3.4378,2.632,2.3748,3.2408,2.8852,2.7263,2.4941,3.015,2.305,2.6176,2.4924,3.4378,2.353,2.0876,2.5163,2.2783,3.2408,2.0354,2.6567,2.0905,2.1758,3.4378,2.6567
4,2.9835,3.1501,4.1834,2.4568,2.7687,2.9971,2.8413,2.9152,3.0569,2.6548,4.1834,4.1834,3.5078,2.7707,3.5503,1.6798,3.0563,4.1834,2.9913,2.9453,3.5069,3.5078,2.9778,3.1764,3.5503,2.5575,2.8378,3.0052,4.1834,2.6341,2.6103,3.0588,2.8138,3.5069,2.4717,3.2294,2.4798,2.6451,4.1834,3.2294
1,0.48454,0.50794,0.68328,0.39602,0.43148,0.48311,0.4579,0.47444,0.49288,0.44686,0.68328,0.68328,0.56718,0.46654,0.59087,0.27075,0.60401,0.68328,0.5044,0.61677,0.59688,0.56718,0.48109,0.86791,0.59087,0.41855,0.45768,0.48378,0.68328,0.40056,0.43942,0.49372,0.43223,0.59688,0.37581,0.5207,0.39968,0.42635,0.68328,0.5207
10,1.1703,0.25607,0.75138,0.048611,1.0163,0.51777,0.23874,0.2443,0.25138,0.41957,0.75138,0.75138,0.77019,0.20652,0.65934,0.49587,1.057,0.75138,0.81471,0.6013,1.1574,0.77019,1.0728,0.54367,0.65934,0.27964,0.84194,0.78622,0.75138,0.78155,0.60339,0.39423,0.80385,1.1574,0.35906,0.58163,0.17446,0.29123,0.75138,0.58163
7,2.0281,1.8638,2.3572,1.3209,1.939,1.6902,2.0098,2.062,1.8005,1.1236,2.3572,2.3572,1.9782,1.5142,2.067,0.85555,1.9699,2.3572,1.8979,1.6506,2.3886,1.9782,2.0153,1.6573,2.067,1.3022,1.9285,1.7028,2.3572,1.7812,1.0816,1.7249,1.5958,2.3886,1.3105,1.8211,1.3148,1.4916,2.3572,1.8211
9,2.7214,2.8734,3.8162,2.241,2.5255,2.7338,2.5917,2.6591,2.7884,2.4216,3.8162,3.8162,3.1996,2.5273,3.3435,1.5322,2.7878,3.8162,2.7285,2.6865,3.1989,3.1996,2.7162,2.8974,3.3435,2.3328,2.5885,2.7412,3.8162,2.4027,2.381,2.7901,2.5666,3.1989,2.2545,2.9457,2.2619,2.4128,3.8162,2.8969
11,6.0595,2.3118,1.4205,0.2817,5.6959,0.84944,4.6768,5.006,2.1063,0.52726,1.4205,1.4205,1.1859,1.5151,1.2409,1.1243,6.3699,1.4205,5.4093,1.3007,7.1313,1.1859,5.2265,0.91718,1.2409,0.26868,5.9345,0.33504,1.4205,4.7796,1.3712,0.86788,0.30992,7.1313,0.39178,1.0984,0.2877,0.42717,1.4205,1.0984
8,0.10968,0.11659,0.22234,0.088973,0.10179,0.11005,0.10472,0.10754,0.11283,0.097147,0.22234,0.22234,0.12714,0.10111,0.13392,0.060367,0.11332,0.22234,0.11068,0.10803,0.1282,0.12714,0.10924,0.11819,0.13392,0.092726,0.10441,0.1112,0.22234,0.095636,0.095344,0.11319,0.10324,0.1282,0.08929,0.69178,0.090134,0.096621,0.22234,0.12174
5,1.8724,2.3843,2.634,1.4901,1.7299,1.8889,2.0904,2.1451,2.2231,1.4687,2.634,2.634,2.2106,1.9632,2.31,1.0977,1.9012,2.634,1.8692,1.8562,2.2006,2.2106,1.877,1.9847,2.31,1.4648,1.7808,1.8861,2.634,1.66,1.267,1.9278,1.7658,2.2006,1.4991,2.0354,1.5041,1.667,2.634,2.0354
6,1.3853,1.4376,1.4473,0.54847,1.2255,1.0384,1.9718,1.8049,1.3944,0.59254,1.4473,1.4473,1.2164,1.2465,1.2696,0.46373,1.3998,1.4473,1.3274,1.1525,1.6276,1.2164,1.3589,1.08,1.2696,0.59794,1.317,1.0584,1.4473,1.1772,0.5938,1.0597,0.96843,1.6276,0.69975,1.119,0.72483,0.91631,1.4473,1.119
15,1.016,1.9298,2.561,2.8851,1.1261,2.6517,0.9676,0.96498,1.8727,2.299,2.561,2.561,2.1447,1.6462,2.2456,2.3935,0.95457,2.561,0.97945,1.3101,1.1745,2.1447,1.0653,1.9233,2.2456,2.1388,0.93849,1.8076,2.561,0.83542,2.2101,1.8739,1.4265,1.1745,2.7441,1.9785,2.1933,2.34,2.561,1.9785
16,3.2823,1.8057,2.335,1.3842,2.2444,1.7082,2.2709,2.3309,1.751,1.5095,2.335,2.335,2.9925,1.5718,2.0757,0.99185,2.4504,2.335,2.2775,1.6208,2.8015,2.9925,3.2147,1.83,2.0757,1.5207,2.2645,2.6012,2.335,2.0091,1.5616,1.752,2.666,2.8015,1.4177,1.8755,1.4017,1.5016,2.335,1.8755
17,4.6146,3.7023,4.6571,1.8865,4.1238,2.0281,4.5673,4.6862,3.5925,1.8877,4.6571,4.6571,3.9085,3.4419,4.0856,1.5671,4.7287,4.6571,4.291,3.284,5.4338,3.9085,4.4406,3.5443,4.0856,0.56559,3.4968,3.5014,4.6571,4.0839,1.9895,2.5067,3.277,5.4338,0.42887,3.6053,0.88765,1.385,4.6571,3.6053
19,2.2097,2.5025,3.0602,3.3659,2.7974,3.1916,2.2778,2.3371,2.427,2.9058,3.0602,3.0602,2.5707,2.3862,2.6877,2.059,2.2663,3.0602,2.197,2.9571,2.5947,2.5707,2.1849,2.3335,2.6877,2.8188,1.6258,2.2281,3.0602,2.799,2.8792,1.7394,2.8439,2.5947,3.3529,2.3737,0.49198,0.56482,3.0602,2.3737
14,0.50024,1.39,0.65912,0.5039,0.4634,0.63812,1.1224,1.1522,1.1962,2.8748,0.65912,0.65912,0.5804,0.77791,0.61965,0.32871,0.6105,0.65912,0.53076,0.51376,0.58948,0.5804,0.51701,0.60336,0.61965,1.0295,0.57963,0.51833,0.65912,0.54583,3.1182,0.66123,0.47004,0.58948,0.43221,0.60102,0.52879,0.8795,0.65912,0.60102
12,1.1201,7.5204,1.2451,1.7593,1.5275,0.88779,5.611,5.9541,7.2816,1.3045,1.2451,1.2451,0.53434,7.141,1.0859,4.3718,0.8875,1.2451,0.83366,0.2284,1.0079,0.53434,1.0929,1.5712,1.0859,0.58024,0.98186,0.22736,1.2451,1.3805,1.037,2.1215,0.78674,1.0079,0.086491,0.95775,1.6694,1.7809,1.2451,0.95775
18,3.881,3.9373,5.4595,3.0901,3.6018,3.746,3.5297,3.6216,3.8205,3.2665,5.4595,5.4595,4.5836,3.2803,4.7907,2.9409,3.9772,5.4595,3.912,3.8508,4.5596,4.5836,3.8929,4.1546,4.7907,3.1202,4.1872,3.9105,5.4595,3.2897,3.1864,4.5554,3.6604,4.5596,3.3203,4.225,5.969,5.9406,5.4595,4.225
13,0.31094,0.3833,0.18553,3.519,0.37395,1.2964,0.59958,0.46473,0.3041,1.9864,0.18553,0.18553,0.16098,0.59771,0.17183,0.68998,0.45269,0.18553,0.29676,0.25205,0.31557,0.16098,0.24082,0.27199,0.17183,0.93084,1.0564,0.28646,0.18553,0.24996,2.1546,1.3365,0.2589,0.31557,1.0293,0.1663,0.6643,0.77845,0.18553,0.1663
22,2.597,2.8232,3.4836,4.3006,2.6075,2.6867,2.7934,2.7169,2.6702,0.94004,3.4836,3.4836,2.9265,1.852,3.0601,2.3624,2.6225,3.4836,2.6147,2.6091,3.0486,2.9265,2.488,2.6157,3.0601,3.6043,2.324,2.6178,3.4836,2.3558,0.80144,2.3994,2.4489,3.0486,2.6962,2.7042,1.0185,1.8889,3.4836,2.7042
20,1.1848,0.74807,1.2315,0.1854,1.4165,0.71125,0.93272,0.95745,0.72633,0.29289,1.2315,1.2315,1.034,0.48231,1.0805,0.56225,1.1826,1.2315,1.181,1.1691,1.3603,1.034,1.226,0.94285,1.0805,0.25539,0.92794,0.87896,1.2315,2.6236,0.2644,0.7273,1.0889,1.3603,0.48655,0.95286,0.19184,0.28629,1.2315,0.95286
23,0.70135,0.68886,0.94363,4.6056,0.54798,1.6711,0.61103,0.6279,0.66651,0.75809,0.94363,0.94363,0.80475,0.55629,0.85512,1.703,0.73454,0.94363,0.84597,0.64202,0.79585,0.80475,0.70712,0.77813,0.85512,2.1794,1.7719,0.71986,0.94363,0.67513,0.72841,1.9363,0.62736,0.79585,0.63182,0.8087,0.60897,0.75576,0.94363,0.8087
