DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,DF,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,param_1,param_2,param_3,param_4,ARID1A_mut,ARID2_mut,BRAF_mut,CDKN2A_mut,EZH2_mut,MECOM_mut,NF1_mut,NRAS_mut,PLCB1_mut,PTEN_mut,TP53_mut,loss.cnaSKCM3,loss.cnaSKCM4..BNC2.CDKN2A.JAK2.PSIP1.,loss.cnaSKCM5..PAX5.,loss.cnaSKCM9,gain.cnaSKCM12..KRAS.,gain.cnaSKCM21..FOXP1.MITF.,loss.cnaSKCM22,loss.cnaSKCM23,loss.cnaSKCM24..loss.cnaSKCM25,loss.cnaSKCM26,loss.cnaSKCM27..CASP1.,loss.cnaSKCM28,loss.cnaSKCM30
1371,77142_1371_906865_0,906865,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.995911956064499,0.924868314723101,0.52688514694065,0.315113844432183,0.6943004186497462,1.418711225849446,-12.769257393044825,0.295511316205147,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,77743_1371_1240130_0,1240130,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.726735214588349,0.278562228144067,0.0517424093315707,0.0323622212313375,0.4325826605768816,0.98280181000967,-8.888638292777653,0.0188733699843337,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,77677_1371_910932_0,910932,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.900016501370883,0.918462128541384,0.870221174355766,0.965502667118329,0.791136604838034,1.0341139448179972,0.8454670004097473,-63.85270979919022,-0.2519374056005837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1371,80683_1371_907058_1,907058,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.950142626135138,0.994611468762429,1.0,0.970530296607112,0.835260959180593,0.7810324858277704,6.6256959738239285,-81.42070595676721,0.8352609749142521,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1371,73520_1371_907067_0,907067,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.976944752039095,0.72036359384839,0.530308663900362,0.346087033755087,0.593447042838708,1.3509620961548745,-6.377117117449931,0.2878831538330114,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1371,77540_1371_1298144_0,1298144,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.827921158827699,0.642011494589862,0.594339209301477,0.524781402127571,0.2837096348755397,1.9789061291643213,-7.231358889899687,0.5397001952192784,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1371,58160_1371_907169_0,907169,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,0.940532388230891,0.842656556335901,0.631121401972915,1.0216175935205578,1.156814352042116,-5.261441000017167,0.1433776392017043,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,75849_1371_1240153_0,1240153,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.916416955650557,0.548118435700219,0.13438648803985,0.0858473542990474,0.0978466730543016,0.3250487599780654,1.0903319648552097,-11.68202415998376,0.084401731287638,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1371,80341_1371_907171_0,907171,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.950802055225136,0.971096614068025,0.997632831961817,0.760310247020685,0.514682425803271,0.7697004553767237,2.149610857190128,-80.86148648269658,0.5146824036597242,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,77818_1371_907172_0,907172,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.885606866695467,0.964631712061165,0.73357979393115,0.540718359145326,0.7631006436629354,2.370559420149046,-70.50290467111766,0.5407183191068965,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1371,77452_1371_1298160_0,1298160,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.906455879336108,0.712690125113004,0.460204142369525,0.366462928143931,0.333109386708493,0.2929014734908515,1.3441601124501077,-6.394747054184479,0.3210973656773565,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,78117_1371_753579_0,753579,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.655459713783823,15456.95791341526,-5.914921649268119,0.9999999998847262,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,77449_1371_753581_0,753581,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.655459713783823,15456.95791341526,-5.914921649268119,0.9999999998847262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,58909_1371_905974_0,905974,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.983533964405593,0.965570457307169,1.0,0.776662487817702,0.643162273901338,0.7595627225915358,2.906014888500186,-83.59565985446082,0.643162248305436,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1371,76966_1371_905975_0,905975,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.965080339986543,0.588191999047928,0.372795482764016,0.2930632117017,0.4961821289083891,1.4444857018450912,-12.551965291452188,0.3154349326945802,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,77087_1371_908124_0,908124,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.923070356695847,0.525319183219255,0.276824817958748,0.229330065260868,0.4913252359928557,1.29440971582027,-11.526137772661684,0.2332218789464133,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1371,78220_1371_908125_1,908125,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.969939165967943,0.954116175380858,0.960369605734324,0.982528380893753,0.897195684433045,1.0351796965510345,1.2001215569864454,-60.08335908061331,0.1401425407917144,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1371,77526_1371_925339_0,925339,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.78585240847036,0.682582487200029,0.365871441830411,0.274693207830467,0.157422779708262,0.3186737326082941,0.5096077181524706,-2.2817419689297456,-0.0348555835384633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1371,78820_1371_753596_0,753596,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.959527853029291,0.853582243256089,0.654613399314018,0.540776987151478,0.447518089953007,0.3896293925637966,1.5591489689121307,-5.036532355061857,0.4105676070531646,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,77436_1371_908128_0,908128,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.954419616245286,0.939852751232928,0.902652653706038,0.985861353156462,0.923179927075012,-0.121985898523445,8.18056016819504,-16.93076012700486,0.9377652895601504,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
1371,77842_1371_909723_0,909723,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.974034986529507,0.959311251872565,0.862745260639399,0.627854246763005,0.417792304033452,0.7020811765673799,1.475845483442927,-7.08006645884997,0.3146613743639677,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1371,58180_1371_905955_0,905955,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.655459713783823,15456.95791341526,-5.914921649268119,0.9999999998847262,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
1371,77676_1371_909725_0,909725,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.935364493718055,0.868569028739637,0.675735278738261,0.506242865178991,0.412285707680673,0.4676814806875413,1.5172267131263495,-5.355675533313803,0.3586745289801485,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1371,63353_1371_905954_0,905954,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.881347589290324,0.808049661453339,0.629926669832961,0.433261932067329,0.297941386794963,0.6567687700031992,0.8841608848507583,-2.848894860191182,0.0107426996507886,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1371,78121_1371_909724_0,909724,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.936212442001357,0.827938824289084,0.506253237228565,0.419041668455844,0.5891431230795058,1.6984273007631066,-10.42928698047414,0.4011175522508905,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,77624_1371_909726_0,909726,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.982941318955735,0.905283471784366,1.0,0.894873733559319,1.0,0.0805705239607818,20.013650040153244,-76.60644439040686,0.9500392984051288,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1371,81761_1371_909727_0,909727,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.924819845714787,0.89708522173633,0.735628790244687,0.818105196633085,0.773061439296268,0.3222126729637664,5.352991591818412,-95.06358188015368,0.7755984862411851,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1371,80079_1371_905977_0,905977,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.805082835697069,0.850483119071732,0.502797351334418,0.29943551332103,0.2296940549904,0.4792465796957497,1.449918666969952,-9.649503670925824,0.2324942260475147,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
1371,64610_1371_905976_0,905976,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.916741353173951,0.689014533197199,0.418525580908534,0.360081708078689,0.223703799203852,0.3102091839362384,0.9920066936423662,-4.4322803994568805,0.2012953321924286,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1371,77962_1371_909784_0,909784,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.92468685493815,1.0,1.0,0.745502812852575,0.590984330475393,0.7643203444423344,2.5628712797032627,-101.30005418125728,0.5909843440624428,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
1371,64717_1371_1299078_0,1299078,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.725121452984923,1.0,0.607273427820755,0.896211224893129,0.1739136212743334,5.185274672625582,-128.87769605861436,0.8071515112267332,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1371,77996_1371_1240226_0,1240226,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.899314742300773,0.758465332209825,0.695376478121722,0.593762349776482,0.3495455332949828,1.8306965582318304,-3.9104135858355833,0.5337918015645751,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,65029_1371_1299080_0,1299080,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.748199269549653,0.750630978450273,0.414778014531562,0.351509824857573,0.253703867379139,0.2455268311509196,0.3806206738244505,-1.6982176410337286,-0.004337456292629,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,78546_1371_1299081_0,1299081,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,0.85761630525513,1.0,0.691077869123184,0.603727052719444,0.7537878477203459,2.7725635506893065,-90.05866219415603,0.6037270420015531,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373,64496_1373_1287706_0,1287706,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.265756779762591,0.237284302793791,0.181199149510551,0.216758048001574,0.287859996123633,-0.1544591752560226,-6.570421094068274,-13.3564188468278,0.230349508123277,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1373,58181_1373_906793_0,906793,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.232300754494458,0.193132059210427,0.150352677018915,0.116432178659449,0.203669277409015,-0.6130424630756758,-16.639190162593202,-4.699300822307161,0.1600778424297203,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373,58183_1373_906830_0,906830,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.322039971591728,0.233821099074697,0.205202646240735,0.249938556093625,0.350092970986611,0.0737948210080445,1.3460194945041308,-72.04546645866614,0.2597638173640936,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
1373,77147_1373_910853_0,910853,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.967353867884697,0.890936233831315,0.395479376034146,0.332053371079729,0.517205635260256,0.3426720803476957,1.7581980463637674,-114.72326546616044,0.4149128000836102,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1373,77875_1373_1240125_0,1240125,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.647918951422502,0.328849389395343,0.212627381511322,0.199502872920509,0.304880423994892,0.0465652021208079,0.6542462662699026,-8.87988876348809,0.2391237319568403,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1373,72825_1373_906814_0,906814,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,0.957111523834012,0.786892124514902,1.0,0.537133049156194,9.384917923693868,-100.09830298598308,0.8934460580175941,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373,77331_1373_906813_0,906813,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.995353577455024,0.949728741918387,0.86349859449922,0.57182916716169,0.977007863105875,0.5362441904616817,4.824494537055152,-96.13193871813188,0.7744185027222608,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1373,63123_1373_687448_0,687448,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.440965657321518,0.401197406693495,0.286813711915829,0.232255337579146,0.424502239434734,-0.4763640503649758,-8.08841919543672,-4.741475426876799,0.325025969434323,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1373,63260_1373_753545_0,753545,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.176168513165281,0.290970684315633,0.213245290642078,0.173039364133873,0.333905519862857,-0.0177003386311257,-8.09387157046704,-126.623086338737,0.237465857396215,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373,73168_1373_753546_0,753546,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.705528599524857,0.603175147110665,0.581414307264256,0.914393626616886,0.864883685133499,-0.0173321505374531,-4.54295941839624,-122.1037541827588,0.7338790362632122,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1373,77142_1373_906865_0,906865,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.32321046694158,0.304317275707635,0.268509620945367,0.268082678884544,0.409172155357395,0.0163033472496317,0.9955622831024088,-47.757306405262376,0.3125204637917043,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373,77139_1373_907058_0,907058,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,0.762959748659729,0.589990971094553,0.276555947051085,0.8960375307337649,0.858056724137898,-4.568825196760052,-0.1246229614162482,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1373,73520_1373_907067_0,907067,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.456890318411743,0.355519752643812,0.31933928834501,0.307731511930793,0.478209523597218,0.0768635365649969,1.5686557588097083,-65.23201429679916,0.3652000010729076,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1373,77540_1373_1298144_0,1298144,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.534937139063494,0.488308572698085,0.438045883890505,0.461085881388706,0.514062760603976,-0.2032849077249965,-5.391354016315891,-9.773045063604377,0.4737264469133693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1373,77380_1373_1298145_0,1298145,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.720292872702238,0.606574669250589,0.477350757420801,0.526583993864622,1.0,0.0732229336159164,2.8704302583379384,-65.37821919372574,0.652627347966391,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1373,80377_1373_907171_0,907171,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.994605294628926,0.757815617161713,0.237470467289771,0.390648109183824,0.887721087943727,0.3258603554342211,2.032426228330068,-87.80470146340927,0.5052798742049248,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,77818_1373_907172_0,907172,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.634509246679726,0.533592438054865,0.38018269366987,0.411917335435233,0.569199775003765,-0.1433716975183405,-1.0648101817509985,-7.5003055433362595,0.4636828411191143,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1373,77452_1373_1298160_0,1298160,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.296365084255345,0.253448036976619,0.240185307475838,0.281401154195902,0.358357926782343,0.0370856262720709,1.2808231845691962,-58.42131331879757,0.2833481217178992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373,78117_1373_753579_0,753579,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,0.628508156840987,0.699679317803576,1.0,0.393169552256889,4.465500933997715,-143.39589662100624,0.77606248879789,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373,77658_1373_753581_0,753581,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.655459713783823,15456.95791341526,-5.914921649268119,0.9999999998847262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,80094_1373_905974_0,905974,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.369404381418698,0.218782184746931,0.192518254458411,0.181945945097807,0.173325543253467,-0.4619436842971641,-5.510495288528251,-4.124242165615925,0.1735945009161724,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1373,80148_1373_905975_0,905975,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.264575902780728,0.226320134715466,0.226474228662836,0.215728121464424,0.280956556337519,0.0569206812833285,1.2877042253782025,-65.85289872370122,0.2373697591916712,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,77087_1373_908124_0,908124,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.176755899971153,0.171388262940831,0.174579008860367,0.1553708053266,0.202081993093718,-0.0280495976255189,-2.895447703765272,-50.37994244645687,0.1758543317771146,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1373,77117_1373_908125_0,908125,4,10.0,0,0.111111111111111,0.333333333333333,0.555555555555556,0.777777777777778,1.0,1.0,0.95465106863061,0.896326121702041,0.716847106744103,0.608687686305385,0.836252630281494,0.3135114085634197,3.889463503926384,-29.57194194535893,0.7203495193641787,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
